Année;Organisme;Libellé organisme;Statut regroupé;Statut/Nature de contrat;Type d'emploi;Effectif au 31/12 (en ETPT);Libellé actuel de l'organisme;ROR;UAI;Paysage;Wikidata;SIREN
2019;INSERM;Institut national de la santé et de la recherche médicale;Non permanents;Contrat unique d'insertion - contrat d'accompagnement dans l'emploi (CUI-CAE);Emplois sous plafond;5.03573547834;Institut national de la santé et de la recherche médicale;02vjkv261;0755364Y;bZiTA;Q1474517;180036048
2019;INSERM;Institut national de la santé et de la recherche médicale;Permanents;Fonctionnaires, titulaires d'autres organismes accueillis sur contrat;Emplois hors plafond;3.8;Institut national de la santé et de la recherche médicale;02vjkv261;0755364Y;bZiTA;Q1474517;180036048
2019;INSERM;Institut national de la santé et de la recherche médicale;Permanents;Fonctionnaires, titulaires d'autres organismes accueillis sur emploi;Emplois sous plafond;23.2583333333;Institut national de la santé et de la recherche médicale;02vjkv261;0755364Y;bZiTA;Q1474517;180036048
2019;INSERM;Institut national de la santé et de la recherche médicale;Permanents;Titulaires de l'organisme, y compris ceux mis à disposition, yc fonctionnaires stagiaires (non encore titularisés), contrats PACTE;Emplois hors plafond;0.0;Institut national de la santé et de la recherche médicale;02vjkv261;0755364Y;bZiTA;Q1474517;180036048
2019;INSERM;Institut national de la santé et de la recherche médicale;Permanents;Titulaires de l'organisme, y compris ceux mis à disposition, yc fonctionnaires stagiaires (non encore titularisés), contrats PACTE;Emplois sous plafond;4963.49303763;Institut national de la santé et de la recherche médicale;02vjkv261;0755364Y;bZiTA;Q1474517;180036048
2019;INSERM;Institut national de la santé et de la recherche médicale;Non permanents;Volontaires civils ou militaires;Emplois hors plafond;0.0;Institut national de la santé et de la recherche médicale;02vjkv261;0755364Y;bZiTA;Q1474517;180036048
2019;IRD;Institut de recherche pour le développement;Non permanents;Autres CDD, hors chercheurs;Emplois sous plafond;339.608333333;Institut de recherche pour le développement;05q3vnk25;0755362W;Uan45;Q2910510;180006025
2019;IRD;Institut de recherche pour le développement;Non permanents;CDD chercheurs;Emplois sous plafond;22.75;Institut de recherche pour le développement;05q3vnk25;0755362W;Uan45;Q2910510;180006025
2019;IRD;Institut de recherche pour le développement;Non permanents;CDD doctorants, contrats doctoraux;Emplois sous plafond;0.0;Institut de recherche pour le développement;05q3vnk25;0755362W;Uan45;Q2910510;180006025
2019;IRD;Institut de recherche pour le développement;Non permanents;CDD handicap;Emplois hors plafond;0.0;Institut de recherche pour le développement;05q3vnk25;0755362W;Uan45;Q2910510;180006025
2019;IRD;Institut de recherche pour le développement;Non permanents;CDD handicap;Emplois sous plafond;0.0833333333333;Institut de recherche pour le développement;05q3vnk25;0755362W;Uan45;Q2910510;180006025
2019;IRD;Institut de recherche pour le développement;Permanents;Fonctionnaires, titulaires d'autres organismes accueillis sur contrat;Emplois hors plafond;0.9;Institut de recherche pour le développement;05q3vnk25;0755362W;Uan45;Q2910510;180006025
2019;IRD;Institut de recherche pour le développement;Permanents;Fonctionnaires, titulaires d'autres organismes accueillis sur contrat;Emplois sous plafond;12.6666666667;Institut de recherche pour le développement;05q3vnk25;0755362W;Uan45;Q2910510;180006025
2019;IRD;Institut de recherche pour le développement;Permanents;Fonctionnaires, titulaires d'autres organismes accueillis sur emploi;Emplois hors plafond;0.0;Institut de recherche pour le développement;05q3vnk25;0755362W;Uan45;Q2910510;180006025
2019;IRD;Institut de recherche pour le développement;Non permanents;Vacataires;Emplois sous plafond;0.0;Institut de recherche pour le développement;05q3vnk25;0755362W;Uan45;Q2910510;180006025
2019;IRSTEA;Institut national de recherche en sciences et technologies pour l'environnement et l'agriculture;Non permanents;Autres CDD, hors chercheurs;Emplois sous plafond;34.18;Institut national de recherche pour l'agriculture, l'alimentation et l'environnement;01wep6g48;0922644Z;t4SA4;Q3152425;180070013
2019;IRSTEA;Institut national de recherche en sciences et technologies pour l'environnement et l'agriculture;Non permanents;CDD chercheurs;Emplois sous plafond;3.41;Institut national de recherche pour l'agriculture, l'alimentation et l'environnement;01wep6g48;0922644Z;t4SA4;Q3152425;180070013
2019;IRSTEA;Institut national de recherche en sciences et technologies pour l'environnement et l'agriculture;Non permanents;CDD doctorants, contrats doctoraux;Emplois hors plafond;68.53;Institut national de recherche pour l'agriculture, l'alimentation et l'environnement;01wep6g48;0922644Z;t4SA4;Q3152425;180070013
2019;IRSTEA;Institut national de recherche en sciences et technologies pour l'environnement et l'agriculture;Non permanents;CDD doctorants, contrats doctoraux;Emplois sous plafond;37.74;Institut national de recherche pour l'agriculture, l'alimentation et l'environnement;01wep6g48;0922644Z;t4SA4;Q3152425;180070013
2019;IRSTEA;Institut national de recherche en sciences et technologies pour l'environnement et l'agriculture;Non permanents;CDD handicap;Emplois hors plafond;0.0;Institut national de recherche pour l'agriculture, l'alimentation et l'environnement;01wep6g48;0922644Z;t4SA4;Q3152425;180070013
2019;IRSTEA;Institut national de recherche en sciences et technologies pour l'environnement et l'agriculture;Non permanents;CDD handicap;Emplois sous plafond;0.67;Institut national de recherche pour l'agriculture, l'alimentation et l'environnement;01wep6g48;0922644Z;t4SA4;Q3152425;180070013
2019;IRSTEA;Institut national de recherche en sciences et technologies pour l'environnement et l'agriculture;Non permanents;Contrat unique d'insertion - contrat d'accompagnement dans l'emploi (CUI-CAE);Emplois hors plafond;0.0;Institut national de recherche pour l'agriculture, l'alimentation et l'environnement;01wep6g48;0922644Z;t4SA4;Q3152425;180070013
2019;IRSTEA;Institut national de recherche en sciences et technologies pour l'environnement et l'agriculture;Non permanents;Vacataires;Emplois sous plafond;0.0;Institut national de recherche pour l'agriculture, l'alimentation et l'environnement;01wep6g48;0922644Z;t4SA4;Q3152425;180070013
2020;CNRS;Centre national de la recherche scientifique;Non permanents;Autres CDD, hors chercheurs;Emplois sous plafond;373.0;Centre national de la recherche scientifique;02feahw73;0753639Y;n2X5f;Q280413;180089013
2020;CNRS;Centre national de la recherche scientifique;Permanents;CDI;Emplois sous plafond;154.0;Centre national de la recherche scientifique;02feahw73;0753639Y;n2X5f;Q280413;180089013
2020;INED;Institut national d'études démographiques;Non permanents;CDD chercheurs;Emplois sous plafond;0.0;Institut national d'études démographiques;02cnsac56;"0932770F;0755360U";WuERk;Q3152388;180037020
2020;INED;Institut national d'études démographiques;Permanents;CDI;Emplois sous plafond;4.6;Institut national d'études démographiques;02cnsac56;"0932770F;0755360U";WuERk;Q3152388;180037020
2020;INED;Institut national d'études démographiques;Non permanents;Contrat unique d'insertion - contrat d'accompagnement dans l'emploi (CUI-CAE);Emplois sous plafond;0.0;Institut national d'études démographiques;02cnsac56;"0932770F;0755360U";WuERk;Q3152388;180037020
2020;INED;Institut national d'études démographiques;Non permanents;Vacataires;Emplois hors plafond;0.0;Institut national d'études démographiques;02cnsac56;"0932770F;0755360U";WuERk;Q3152388;180037020
2020;INED;Institut national d'études démographiques;Non permanents;Volontaires civils ou militaires;Emplois hors plafond;0.0;Institut national d'études démographiques;02cnsac56;"0932770F;0755360U";WuERk;Q3152388;180037020
2020;INRAE;Institut national de recherche pour l'agriculture, l'alimentation et l'environnement;Non permanents;Apprentis;Emplois hors plafond;0.0;Institut national de recherche pour l'agriculture, l'alimentation et l'environnement;003vg9w96;0755361V;t4SA4;Q70571774;180070039
2020;INRAE;Institut national de recherche pour l'agriculture, l'alimentation et l'environnement;Non permanents;Apprentis;Emplois sous plafond;67.8333333333;Institut national de recherche pour l'agriculture, l'alimentation et l'environnement;003vg9w96;0755361V;t4SA4;Q70571774;180070039
2020;INRAE;Institut national de recherche pour l'agriculture, l'alimentation et l'environnement;Non permanents;Autres CDD, hors chercheurs;Emplois sous plafond;0.0;Institut national de recherche pour l'agriculture, l'alimentation et l'environnement;003vg9w96;0755361V;t4SA4;Q70571774;180070039
2020;INRAE;Institut national de recherche pour l'agriculture, l'alimentation et l'environnement;Non permanents;CDD chercheurs;Emplois hors plafond;204.833333333;Institut national de recherche pour l'agriculture, l'alimentation et l'environnement;003vg9w96;0755361V;t4SA4;Q70571774;180070039
2020;INRAE;Institut national de recherche pour l'agriculture, l'alimentation et l'environnement;Non permanents;CDD doctorants, contrats doctoraux;Emplois hors plafond;542.75;Institut national de recherche pour l'agriculture, l'alimentation et l'environnement;003vg9w96;0755361V;t4SA4;Q70571774;180070039
2020;INRAE;Institut national de recherche pour l'agriculture, l'alimentation et l'environnement;Non permanents;Contrat unique d'insertion - contrat d'accompagnement dans l'emploi (CUI-CAE);Emplois hors plafond;0.0;Institut national de recherche pour l'agriculture, l'alimentation et l'environnement;003vg9w96;0755361V;t4SA4;Q70571774;180070039
2020;INRAE;Institut national de recherche pour l'agriculture, l'alimentation et l'environnement;Permanents;Fonctionnaires, titulaires d'autres organismes accueillis sur contrat;Emplois hors plafond;0.0;Institut national de recherche pour l'agriculture, l'alimentation et l'environnement;003vg9w96;0755361V;t4SA4;Q70571774;180070039
2020;INRAE;Institut national de recherche pour l'agriculture, l'alimentation et l'environnement;Permanents;Fonctionnaires, titulaires d'autres organismes accueillis sur contrat;Emplois sous plafond;47.25;Institut national de recherche pour l'agriculture, l'alimentation et l'environnement;003vg9w96;0755361V;t4SA4;Q70571774;180070039
2020;INRAE;Institut national de recherche pour l'agriculture, l'alimentation et l'environnement;Permanents;Fonctionnaires, titulaires d'autres organismes accueillis sur emploi;Emplois hors plafond;0.0;Institut national de recherche pour l'agriculture, l'alimentation et l'environnement;003vg9w96;0755361V;t4SA4;Q70571774;180070039
2020;INRAE;Institut national de recherche pour l'agriculture, l'alimentation et l'environnement;Non permanents;Vacataires;Emplois hors plafond;0.0;Institut national de recherche pour l'agriculture, l'alimentation et l'environnement;003vg9w96;0755361V;t4SA4;Q70571774;180070039
2020;INRAE;Institut national de recherche pour l'agriculture, l'alimentation et l'environnement;Non permanents;Vacataires;Emplois sous plafond;0.0;Institut national de recherche pour l'agriculture, l'alimentation et l'environnement;003vg9w96;0755361V;t4SA4;Q70571774;180070039
2020;INRAE;Institut national de recherche pour l'agriculture, l'alimentation et l'environnement;Non permanents;Volontaires civils ou militaires;Emplois sous plafond;0.0;Institut national de recherche pour l'agriculture, l'alimentation et l'environnement;003vg9w96;0755361V;t4SA4;Q70571774;180070039
2020;INRIA;Institut national de recherche en informatique et en automatique;Non permanents;Apprentis;Emplois hors plafond;16.8999999851;Institut national de recherche en informatique et en automatique;02kvxyf05;0780491K;E1Wdn;Q1146208;180089047
2020;INRIA;Institut national de recherche en informatique et en automatique;Non permanents;CDD handicap;Emplois hors plafond;0.0;Institut national de recherche en informatique et en automatique;02kvxyf05;0780491K;E1Wdn;Q1146208;180089047
2020;INRIA;Institut national de recherche en informatique et en automatique;Permanents;Fonctionnaires, titulaires d'autres organismes accueillis sur contrat;Emplois hors plafond;1.00000002235;Institut national de recherche en informatique et en automatique;02kvxyf05;0780491K;E1Wdn;Q1146208;180089047
